Generator Name,Power Project Type,Capacity (MW),DC Capacity (MW),Owner,Power Project Status,Contract Price ($/MWh),Contract Type,Contract Price Type,Contract Offtaker Type,Hybrid Status,State,ISO,Latitude (Degrees),Longitude (Degrees),First Power Date,Year,hail_lat,hail_lon,hail_dist
Graceland Solar: GRA1,Solar,150.0,195.0,RWE Renewables,In Construction,51.55,,Assumed,,N,TN,Non-ISO,35.309415,-89.86646,05/01/2026,2026,35.3,-89.5,0.36658092397859804
Kosa: 783,Solar,1.5,2.0,Greenbacker Renewable Energy,Operating,127.73,,Assumed,,N,NY,NYISO,42.068818,-77.80742,05/01/2025,2025,42.5,-77.8,0.4312458388483299
GEN-2023-GR4,Solar,72.0,93.6,,IA Executed,53.25,,Assumed,,N,NM,SPP,32.815397,-103.319833,05/01/2026,2026,32.6,-103.0,0.3856021466459956
GEN-2023-GR5,Solar,150.0,195.0,,IA Executed,56.31,,Assumed,,N,TX,SPP,34.166278,-102.39515,05/01/2026,2026,34.4,-102.1,0.37648306174913637
Genesee Solar Project: GS1,Solar,40.8,53.0,CMS Energy,In Construction,55.52,,Assumed,,N,MI,MISO,43.086377,-83.66512,12/01/2025,2025,43.4,-84.1,0.5361716148109609
East Cleveland Road Solar: ECLE,Solar,3.0,3.9,Renewable Properties,Operating,65.82,PPA,Assumed,Utility,N,CA,CAISO,37.124972,-120.4575,02/01/2025,2025,37.1,-120.1,0.35837110763006713
Mahany: 782,Solar,3.0,3.9,Greenbacker Renewable Energy,Operating,114.71,,Assumed,,N,NY,NYISO,42.469941,-77.69541,02/01/2025,2025,42.5,-77.8,0.1088237638615778
Caesar's Atlantic City - POI 1 (Colosseu: P5377,Solar,1.4,1.8,BlackRock,Operating,127.79,,Assumed,,N,NJ,PJM,39.355676,-74.43552,04/01/2025,2025,39.8,-74.2,0.5028851632092484
Hogs Bay: 694,Solar,2.0,2.6,Greenbacker Renewable Energy,In Construction,84.62,,Assumed,,N,ME,ISO-NE,44.57579,-68.19965,03/01/2026,2026,44.3,-67.9,0.4072471566506023
Tri-State G&T:GI-DISIS-2021-11:PV,Solar,200.0,260.0,,Suspended,45.56,,Assumed,,Y,CO,Non-ISO,37.406995,-104.311867,09/01/2026,2026,37.1,-103.9,0.5136928612643952
Santee Cooper:39:PV,Solar,42.0,54.6,,In Construction,54.97,,Assumed,,N,SC,Non-ISO,33.323207,-80.643753,08/01/2026,2026,33.5,-80.5,0.22786111967161563
Garnet Mesa Solar,Solar,80.0,104.0,Alluvial Power,Operating,44.87,,Assumed,,N,CO,Non-ISO,38.740617,-107.9825,08/01/2025,2025,38.9,-108.4,0.44688834252976745
Dolores Canyon Solar,Solar,110.0,143.0,Tri-State G&T Association,In Construction,45.64,,Assumed,,N,CO,Non-ISO,37.672489,-108.024312,10/01/2026,2026,38.0,-108.4,0.49840237606276416
Hess King Solar Farm,Solar,130.0,169.0,Facility Innovations Group,In Construction,58.21,,Assumed,,N,TX,ERCOT,28.671265,-99.203916,12/01/2025,2025,29.0,-99.4,0.38277360839143654
Pisces Community Solar Garden: CRUX,Solar,0.7,0.9,National Grid,In Construction,117.15,,Assumed,,N,MN,MISO,45.452201,-94.995894,07/01/2026,2026,45.2,-94.9,0.26981661112133176
Harrah's Atlantic City - POI 1 (Meeting: P5376,Solar,2.3,3.0,BlackRock,In Construction,128.4,,Assumed,,N,NJ,PJM,39.384389,-74.42627,05/01/2026,2026,39.8,-74.2,0.47321307697589937
FFP - NY Game Farm CSG: P5652,Solar,5.0,6.5,BlackRock,Operating,124.12,,Assumed,,N,NY,NYISO,44.012763,-76.00873,08/01/2025,2025,44.3,-76.0,0.2873696349112038
IMPA Winamac Solar Park: WINA,Solar,3.3,4.3,Indiana Municipal Power Agency,Operating,52.53,,Assumed,,N,IN,MISO,41.05569,-86.57676,06/01/2025,2025,40.7,-86.8,0.4199422266217089
Fork in the Road Solar: FIR,Solar,1.4,1.8,Fork in the Road Solar LLC,Operating,97.63,,Assumed,,N,NY,NYISO,41.95,-73.75,02/01/2025,2025,41.6,-73.3,0.5700877125495721
IMPA Tipton 2 Solar Park: TIPT2,Solar,2.7,3.5,Indiana Municipal Power Agency,Operating,52.18,,Assumed,,N,IN,MISO,40.292989,-86.05978,05/01/2025,2025,40.7,-85.9,0.4372500457644376
West Shore Solar: WS,Solar,2.4,3.1,West Shore Solar LLC,Operating,97.6,,Assumed,,N,NY,NYISO,41.80327,-73.96494,04/01/2025,2025,41.6,-74.2,0.3107601913051292
IMPA Veedersburg Solar Park: VEED,Solar,1.4,1.8,Indiana Municipal Power Agency,Operating,52.17,,Assumed,,N,IN,MISO,40.10936,-87.24235,05/01/2025,2025,39.8,-86.8,0.5397936013885376
GulfStar Power: SOLAR,Solar,451.6,587.1,Enel Green Power,In Construction,58.23,,Assumed,,Y,TX,ERCOT,29.191296,-95.96752,06/01/2025,2025,29.0,-95.8,0.2542776238995464
Elk Street Solar: ES,Solar,2.4,3.1,BQ Energy,Operating,121.98,,Assumed,,N,NY,NYISO,42.85,-78.85,04/01/2025,2025,42.5,-78.7,0.38078865529319333
Sagittarius Community Solar Gardens: CRUX,Solar,0.7,0.9,National Grid,In Construction,117.14,,Assumed,,N,MN,MISO,45.31956,-94.416839,07/01/2026,2026,45.2,-94.0,0.43364656751898384
Scarlet II Hybrid: GEN03,Solar,200.0,279.8,EDP Renewables,In Construction,65.5,PPA,Assumed,Utility,Y,CA,CAISO,36.60369,-120.3757,01/01/2026,2026,36.2,-120.1,0.48885182427807117
VS BC Pacific Gateway: VSPRC,Solar,1.4,1.8,Valta Energy,Operating,60.7,,Assumed,,N,CA,CAISO,33.85324,-118.2968,03/01/2025,2025,33.5,-118.3,0.35325449409738535
Catalina Solar (SC): CAT01,Solar,75.0,97.5,Pine Gate Renewables,In Construction,54.91,,Assumed,,N,SC,Non-ISO,33.902945,-81.60149,01/01/2026,2026,33.5,-81.4,0.4505140321066582
CPA Wilmington 1: PE001,Solar,1.8,2.3,Prologis,Operating,57.66,,Assumed,,N,CA,CAISO,33.82294,-118.2456,08/01/2025,2025,33.5,-118.3,0.3274898526672267
CPA 2132 E Dominguez: PE901,Solar,1.0,1.3,Prologis,Operating,57.66,,Assumed,,N,CA,CAISO,33.83783,-118.2312,08/01/2025,2025,33.5,-118.3,0.3447644832345659
3715 Oxford RD: 20148,Solar,3.8,4.9,Solitude Solar LLC,In Construction,123.64,,Assumed,,N,NY,NYISO,43.039,-75.283,04/01/2026,2026,43.4,-75.1,0.40473448086368974
NY SHERMAN 191 W MAIN ST - SL 2: 21109,Solar,5.0,6.5,Catalyze,Operating,122.07,,Assumed,,N,NY,NYISO,42.156051,-79.60161,03/01/2025,2025,42.5,-79.6,0.3439527681252201
Texas Bluebonnet Solar,Solar,9.7,12.6,EDF Renewables,Operating,57.98,PPA,Assumed,Utility,N,TX,ERCOT,31.615855,-97.089725,04/01/2025,2025,31.7,-96.7,0.39870535066637713
SR Mendes:PV,Solar,60.0,78.0,,In Construction,59.03,,Assumed,,N,GA,Non-ISO,32.112824,-82.071209,04/01/2026,2026,31.7,-82.3,0.4719840851734345
Kitt Solar: KITTS,Solar,100.0,130.0,Avantus,In Construction,39.42,,Assumed,,Y,AZ,Non-ISO,32.73353,-111.5691,09/01/2026,2026,32.6,-112.0,0.4511153631832937
Arizona Public Service:SP106:PV,Solar,213.8,277.9,,In Construction,39.43,,Assumed,,Y,AZ,Non-ISO,32.556446,-111.296303,10/01/2026,2026,32.6,-111.1,0.20107664888047086
Milagro Solar I: MLRPV,Solar,150.0,195.0,EDF Renewables,Operating,41.77,,Assumed,,Y,NM,Non-ISO,31.796,-106.642,10/01/2025,2025,31.7,-106.6,0.1047854951794386
Table Top Solar: PV,Solar,100.0,130.0,,In Construction,39.28,,Assumed,,N,AZ,Non-ISO,32.878596,-111.750383,07/01/2026,2026,32.6,-112.0,0.37406467075226507
TX Fort Worth 5200 Gold Spike Drive: 19599,Solar,4.0,5.2,Catalyze,Operating,58.17,,Assumed,,N,TX,ERCOT,32.831328,-97.34727,02/01/2025,2025,32.6,-97.6,0.3426150850210755
Corpus Refinery: SOLAR,Solar,27.5,35.8,Pine Gate Renewables,Operating,57.87,,Assumed,,N,TX,ERCOT,27.578302,-99.277614,07/01/2025,2025,27.2,-99.4,0.39760625774753916
Sun Streams 4,Solar,300.0,377.0,Longroad Energy,Operating,38.9,PPA,Assumed,Utility,Y,AZ,Non-ISO,33.361282,-112.7801,03/01/2025,2025,33.5,-112.9,0.18335401147506844
SR Blount: BLOUN,Solar,1.5,2.0,Silicon Ranch,Operating,51.04,,Assumed,,N,TN,Non-ISO,35.76013,-84.00258,06/01/2025,2025,36.2,-84.1,0.45052888176009914
Bear Creek Solar (Orinda): EBMUD,Solar,5.0,6.5,"Solar Star Bear Creek, LLC",Operating,65.66,,Assumed,,N,CA,CAISO,37.919197,-122.1863,04/01/2025,2025,38.0,-121.9,0.29748414211348956
Kendall DG Solar: KEN,Solar,5.0,6.5,NextEra Energy Resources,Operating,122.81,,Assumed,,N,NY,NYISO,43.328613,-78.07082,03/01/2025,2025,43.4,-77.8,0.28007066281387
SR Monroe: MONRO,Solar,4.8,6.2,Silicon Ranch,Operating,53.45,,Assumed,,N,TN,Non-ISO,36.44055,-85.25356,09/01/2025,2025,36.2,-85.0,0.3495096223281929
N Baker Road: 679,Solar,2.0,2.6,Greenbacker Renewable Energy,Operating,83.91,,Assumed,,N,IL,PJM,42.435913,-89.90352,04/01/2025,2025,42.5,-89.5,0.40857745161597003
Felina: PV150,Solar,153.0,198.9,El Paso Electric Co,Operating,41.77,,Assumed,,N,TX,Non-ISO,31.5446,-106.0376,10/01/2025,2025,31.7,-105.7,0.37164892035360003
SR Christiana: CHRIS,Solar,3.3,4.3,Silicon Ranch,Operating,51.04,,Assumed,,N,TN,Non-ISO,35.700485,-86.36604,06/01/2025,2025,35.3,-86.8,0.5905163137670303
N Baker Road 2: 680,Solar,2.0,2.6,Greenbacker Renewable Energy,Operating,83.91,,Assumed,,N,IL,PJM,42.435916,-89.90473,04/01/2025,2025,42.5,-89.5,0.40977204877346224
SR Lambert I: LAMB1,Solar,100.0,130.0,Silicon Ranch,In Construction,55.05,,Assumed,,N,SC,Non-ISO,33.332969,-79.56353,09/01/2026,2026,33.5,-79.6,0.17096612489320823
SR West Marshall: WMARS,Solar,4.8,6.2,Silicon Ranch,In Construction,47.02,,Assumed,,N,MS,Non-ISO,34.958436,-89.70122,12/01/2025,2025,35.3,-89.5,0.3964283724659492
NY Attica 264 Maplewood Rd: 20496,Solar,3.6,4.7,"EF NY CDG 010, LLC",Operating,123.62,,Assumed,,N,NY,NYISO,42.866,-78.257,07/01/2025,2025,42.5,-78.7,0.5746346665491022
SR Albany: ALBNY,Solar,4.3,5.6,Silicon Ranch,Operating,53.4,,Assumed,,N,TN,Non-ISO,36.243794,-82.90936,06/01/2025,2025,36.2,-83.2,0.29392094861713697
Cerulean Solar: CERUL,Solar,62.0,80.6,Dominion Energy,In Construction,77.12,,Assumed,,N,VA,PJM,37.864891,-76.563439,09/01/2026,2026,38.0,-76.9,0.36266754555929337
Surrey Road: 643,Solar,2.0,2.6,Greenbacker Renewable Energy,Operating,55.53,,Assumed,,N,MI,MISO,43.858529,-84.74891,01/01/2025,2025,44.3,-85.0,0.5078807260971836
Bishop Ranch - BR 15-DD: 4657R,Solar,0.2,0.3,BlackRock,Operating,65.7,,Assumed,,Y,CA,CAISO,37.7729,-121.9595,03/01/2025,2025,38.0,-121.9,0.23476511665918348
Stockbridge: 781,Solar,2.0,2.6,Greenbacker Renewable Energy,In Construction,123.64,,Assumed,,N,NY,NYISO,43.01082,-75.6068,04/01/2026,2026,43.4,-76.0,0.5532335062159481
Dos Palos Clean Power: DOSP,Solar,3.0,3.9,"Dos Palos Clean Power, LLC",Operating,66.31,,Assumed,,N,CA,CAISO,37.002643,-120.6382,03/01/2025,2025,37.1,-121.0,0.3746700220847701
Quail Ranch Solar and BESS: QRPV,Solar,100.0,130.0,Clenera,In Construction,29.84,PPA,Actual,Utility,Y,NM,Non-ISO,35.199081,-106.8566,01/01/2026,2026,35.3,-106.6,0.2757321246445589
Beowawe: BWSOL,Solar,5.8,7.5,Ormat Technologies,Operating,63.78,PPA,Actual,,N,NV,Non-ISO,40.5547,-116.6175,01/01/2025,2025,40.7,-116.5,0.18686449636033953
Foster Clean Power A: FOSTA,Solar,3.0,3.9,"Foster Clean Power A, LLC",Operating,65.55,,Assumed,,Y,CA,CAISO,40.882295,-124.1012,10/01/2025,2025,40.7,-123.7,0.44067324291928706
Six Flags Magic Mountain: 6569,Solar,10.0,13.0,BlackRock,In Construction,57.07,,Assumed,,Y,CA,CAISO,34.428209,-118.5993,02/01/2026,2026,34.4,-118.3,0.30062640882164965
Bishop Ranch - BR 2600: 4147R,Solar,1.2,1.6,BlackRock,Operating,65.12,,Assumed,,Y,CA,CAISO,37.766308,-121.9617,07/01/2025,2025,38.0,-121.9,0.2416998983533039
McCormick NY CSG: MCCOR,Solar,5.0,6.5,New Energy Equity,Operating,118.53,,Assumed,,N,NY,NYISO,42.153,-77.806,05/01/2025,2025,42.5,-77.8,0.3470518693221532
Prairie Solar (VA): ENX21,Solar,20.0,26.0,"Prairie Solar, LLC (VA)",In Construction,78.17,,Assumed,,N,VA,PJM,36.880181,-76.60931,12/01/2025,2025,37.1,-76.9,0.364446249618524
FFP - NY Ruggirello CSG: P5649,Solar,2.0,2.6,"Ruggirello Solar, LLC",Operating,97.33,,Assumed,,N,NY,NYISO,41.564307,-74.13999,06/01/2025,2025,41.6,-74.2,0.06982256332304619
Tully 1: 814,Solar,2.0,2.6,Greenbacker Renewable Energy,Operating,76.15,,Assumed,,N,IL,MISO,41.30302,-88.50709,07/01/2025,2025,41.6,-88.6,0.31117420924620487
Bishop Ranch - BR 2600: 4146C,Solar,0.5,0.7,BlackRock,Operating,65.12,,Assumed,,Y,CA,CAISO,37.766308,-121.9617,07/01/2025,2025,38.0,-121.9,0.2416998983533039
Bishop Ranch - BR 15-DD: 4657C,Solar,0.4,0.5,BlackRock,Operating,65.7,,Assumed,,Y,CA,CAISO,37.7729,-121.9595,03/01/2025,2025,38.0,-121.9,0.23476511665918348
Borrego - Highland Ave: 6572,Solar,5.0,6.5,"Highland Ave Solar 1, LLC",In Construction,87.8,,Assumed,,Y,MA,ISO-NE,41.661525,-71.05998,04/01/2026,2026,41.6,-71.5,0.44430049068733096
Upland: 703,Solar,5.0,6.5,Greenbacker Renewable Energy,Operating,88.26,,Assumed,,Y,MA,ISO-NE,41.964076,-70.78877,06/01/2025,2025,41.6,-70.6,0.41010419002492515
Lara 2 Hybrid: LARAS,Solar,0.7,0.9,ZGlobal Inc,Operating,65.44,,Assumed,,Y,CA,CAISO,36.989444,-120.8781,09/01/2025,2025,37.1,-121.0,0.16456682270737236
Shifting Sands Solar: ENX24,Solar,18.8,24.4,Energix Renewables,Operating,71.04,,Assumed,,N,VA,PJM,36.616243,-79.84936,01/01/2025,2025,36.2,-79.6,0.48522020222678314
Foley Solar: FOLEY,Solar,80.0,104.0,Hecate Energy,In Construction,59.03,,Assumed,,N,AL,Non-ISO,30.377488,-87.72751,03/01/2026,2026,30.8,-87.7,0.4234066487952221
PGE:SPQ0277:PV,Solar,1.2,1.6,,In Construction,51.42,,Assumed,,N,OR,Non-ISO,45.524554,-122.357987,07/01/2026,2026,45.2,-122.8,0.5483710341411205
PGE:SPQ0274:PV,Solar,2.8,3.6,,In Construction,51.42,,Assumed,,N,OR,Non-ISO,45.403272,-122.526542,07/01/2026,2026,45.2,-122.8,0.340732715993041
SR Rochelle I: ROCH1,Solar,90.0,117.0,Silicon Ranch,In Construction,59.03,,Assumed,,N,GA,Non-ISO,31.923234,-83.45427,04/01/2026,2026,31.7,-83.2,0.3383587617544374
Yuma Solar + Storage: PV1,Solar,70.0,91.0,Invenergy,Operating,38.9,PPA,Assumed,Utility,Y,AZ,Non-ISO,32.642434,-114.4292,03/01/2025,2025,32.6,-114.7,0.2741045135637218
Dove Solar CSG: DOVES,Solar,5.0,6.5,SunShare,Operating,45.02,,Assumed,,N,CO,Non-ISO,40.318,-104.8914,02/01/2025,2025,40.7,-104.8,0.3927823315781976
High Mesa CO: HMSCO,Solar,11.2,14.6,AES,Operating,45.05,PPA,Assumed,Utility,Y,CO,Non-ISO,39.3959,-108.0733,03/01/2025,2025,39.8,-108.4,0.5196438203231145
Russell: 1,Solar,20.0,26.0,Sunflower Electric Power Corp,Operating,57.56,,Assumed,,N,KS,SPP,38.893806,-98.79419,03/01/2025,2025,38.9,-98.5,0.29425519831602
Mamm Creek: MCSCO,Solar,11.2,14.6,AES,In Construction,45.38,,Assumed,,Y,CO,Non-ISO,39.5266,-107.698,04/01/2026,2026,39.8,-107.5,0.337567119251853
Lark Bunting Solar CSG: LARKS,Solar,5.0,6.5,SunShare,Operating,45.02,,Assumed,,N,CO,Non-ISO,40.311735,-104.7714,02/01/2025,2025,40.7,-104.8,0.3893169277401164
BecLee Solar CSG: BECLS,Solar,5.0,6.5,SunShare,Operating,45.02,,Assumed,,N,CO,Non-ISO,40.47111,-104.6514,02/01/2025,2025,40.7,-104.8,0.2728966692724564
Geer Road Solar 3: GEER3,Solar,5.0,6.5,AES,In Construction,126.55,,Assumed,,N,NY,NYISO,43.354,-73.571,04/01/2026,2026,43.4,-73.3,0.27487633583122495
Geer Road Solar 1 CSG: GEER1,Solar,5.0,6.5,AES,Operating,127.3,,Assumed,,N,NY,NYISO,43.356,-73.566,08/01/2025,2025,43.4,-73.3,0.26961453966728605
Lockhart Solar PV IV: LOC4,Solar,80.0,104.0,Terra-Gen,In Construction,58.11,,Assumed,,N,CA,CAISO,35.031908,-117.3379,08/01/2026,2026,35.3,-117.4,0.2751903531448692
Serrano: GEN01,Solar,170.0,221.0,Longroad Energy,Operating,38.82,PPA,Assumed,Utility,Y,AZ,Non-ISO,32.502375,-111.3037,04/01/2025,2025,32.6,-111.1,0.2258856582986291
Hornshadow Solar: HSL,Solar,100.0,130.0,DESRI,Operating,42.79,,Assumed,,N,UT,Non-ISO,39.182429,-110.9772,06/01/2025,2025,38.9,-111.1,0.3079707454304707
Livingston Crossing (CSG): SC,Solar,2.0,2.6,Nautilus Solar Energy,Operating,80.55,,Assumed,,N,MD,PJM,38.69686,-76.97816,07/01/2025,2025,38.9,-76.9,0.21765763299273141
County Highway Solar 2 (CSG): CTHW2,Solar,5.0,6.5,AES,Operating,127.31,,Assumed,,N,NY,NYISO,42.993,-74.311,07/01/2025,2025,43.4,-74.2,0.42186490728667875
KE73: SC,Solar,4.0,5.2,Nautilus Solar Energy,In Construction,85.19,,Assumed,,N,DE,PJM,39.2348,-75.56284,04/01/2026,2026,38.9,-76.0,0.5506359101983869
Nortera Customer Hosted Solar: PV1,Solar,1.6,2.1,Wisconsin Power & Light Co,Operating,51.73,,Assumed,,N,WI,MISO,43.736243,-88.86204,08/01/2025,2025,43.4,-88.6,0.4262913518346362
Hornshadow Solar II: HS2L,Solar,200.0,260.0,Eolian,Operating,42.74,,Assumed,,N,UT,Non-ISO,39.182429,-110.9772,07/01/2025,2025,38.9,-111.1,0.3079707454304707
North Woods (CSG): SC,Solar,5.0,6.5,Nautilus Solar Energy,Operating,124.23,,Assumed,,N,NY,NYISO,44.6177,-75.1622,07/01/2025,2025,44.3,-75.1,0.32373157090404675
Geer Road Solar 2: GEER2,Solar,5.0,6.5,AES,Operating,127.3,,Assumed,,N,NY,NYISO,43.36,-73.563,09/01/2025,2025,43.4,-73.3,0.266024434967923
Black Hollow Sun: BHS02,Solar,107.0,139.1,Contour Global,In Construction,45.75,,Assumed,Utility,N,CO,Non-ISO,40.602978,-104.816574,11/01/2026,2026,40.7,-104.8,0.09842746547585532
County Highway Solar 1 CSG: CTHW1,Solar,5.0,6.5,AES,Operating,127.37,,Assumed,,N,NY,NYISO,42.992,-74.313,06/01/2025,2025,43.4,-74.2,0.4233591855623318
UW Kegonsa Customer Hosted Solar: PV1,Solar,2.3,3.0,Wisconsin Power & Light Co,Operating,51.7,,Assumed,,N,WI,MISO,42.95762,-89.29236,05/01/2025,2025,43.4,-89.5,0.48868643729900985
Gowans (CSG): SC,Solar,3.8,4.9,Nautilus Solar Energy,Operating,121.65,,Assumed,,N,NY,NYISO,42.641661,-79.0173,07/01/2025,2025,42.5,-78.7,0.34748687589749583
NY Evans 7690 SW Blvd - SL Evans Array 1: 21106,Solar,4.3,5.6,"SL Evans, LLC",Operating,121.83,,Assumed,,N,NY,NYISO,42.680833,-78.9525,05/01/2025,2025,42.5,-78.7,0.31057498915559634
NV - Nokomis - CHI: CHINV,Solar,3.0,3.9,CHI NV Solar LLC,Operating,36.8,,Assumed,,N,NV,Non-ISO,36.789704,-114.1375,06/01/2025,2025,37.1,-113.8,0.4584646743381702
NY PAVILION 6464 SHEPARD RD - Genesee 4: 21602,Solar,4.3,5.6,BW Solar Holding Inc.,Operating,122.54,,Assumed,,N,NY,NYISO,42.877408,-78.05346,01/01/2025,2025,42.5,-77.8,0.4546193683335588
Lilly Pond Road Solar 1: 11111,Solar,2.0,2.6,Generate Capital,In Construction,84.24,,Assumed,,N,IL,PJM,42.27654,-88.38677,12/01/2025,2025,42.5,-88.6,0.3088711778395639
USS Golden Spike Solar: USGSP,Solar,1.0,1.3,US Solar,In Construction,52.52,,Assumed,,N,MN,MISO,45.624209,-94.06363,01/01/2026,2026,45.2,-94.0,0.42895460433593485
DC Water: DCWAT,Solar,1.3,1.7,"Azimuth 180 Solar Electric, LLC",Operating,78.77,,Assumed,,N,DC,PJM,38.91,-76.99,09/01/2025,2025,38.9,-76.9,0.09055385138136321
Freeport 18th Solar: 11084,Solar,2.0,2.6,Generate Capital,In Construction,83.91,,Assumed,,N,IL,PJM,42.288085,-89.58712,04/01/2026,2026,42.5,-89.5,0.22912411838346217
Rio Vista Solar: 30200,Solar,2.7,3.5,"Rio Vista Executive Boat & RV Storage, LLC",Operating,66.04,,Assumed,,N,CA,CAISO,38.16492,-121.6847,04/01/2025,2025,38.0,-121.9,0.27120600362086444
Carvers Creek Solar: CARV2,Solar,99.0,128.7,Clearlight Energy,In Construction,77.89,,Assumed,,N,VA,PJM,37.56189,-76.60537,04/01/2026,2026,38.0,-76.9,0.5279651588883576
NY Evans 7690 SW Blvd - SL Evans Array 2: 21107,Solar,4.0,5.2,"SL Evans, LLC",Operating,121.83,,Assumed,,N,NY,NYISO,42.678611,-78.95417,05/01/2025,2025,42.5,-78.7,0.3106513773042054
Towanda: TWNDA,Solar,5.0,6.5,Cypress Creek Renewables,In Construction,76.42,,Assumed,,N,IL,MISO,40.434241,-89.06233,01/01/2026,2026,40.7,-89.5,0.5120379624412618
NY ELBA 7195 OAK ORCHARD RD - Genesee 1: 21599,Solar,5.0,6.5,NY CDG Genesee 1 LLC,In Construction,121.49,,Assumed,,N,NY,NYISO,43.064414,-78.18456,01/01/2026,2026,43.4,-77.8,0.5103962744730856
Oneida East: ONEID,Solar,4.8,6.2,"Azimuth 180 Solar Electric, LLC",Operating,124.18,,Assumed,,N,NY,NYISO,43.19,-75.21,09/01/2025,2025,43.4,-75.1,0.23706539182259445
Vermilion Solar II: VERM2,Solar,2.0,2.6,AES,In Construction,83.85,,Assumed,,N,IL,PJM,40.8563,-88.6015,04/01/2026,2026,40.7,-88.6,0.15630719753101044
Triple S Solar I: TRIP1,Solar,2.0,2.6,AES,In Construction,76.31,,Assumed,,N,IL,MISO,39.540291,-87.97652,04/01/2026,2026,39.8,-87.7,0.3793574502774285
Rock County Customer Hosted Solar: PV1,Solar,1.4,1.8,Wisconsin Power & Light Co,Operating,51.8,,Assumed,,N,WI,MISO,42.72317,-89.02271,04/01/2025,2025,42.5,-88.6,0.4780048043691708
Creston School Customer Hosted Solar: PV1,Solar,1.4,1.8,Interstate Power and Light Co,Operating,52.64,,Assumed,,N,IA,MISO,41.073246,-94.37424,08/01/2025,2025,40.7,-94.0,0.5285528867729286
SV CSG German Valley 1: GEVA1,Solar,2.0,2.6,SunVest Solar,Operating,83.71,,Assumed,,N,IL,PJM,42.215173,-89.48113,06/01/2025,2025,42.5,-89.5,0.28545139135937003
DeKalb Taylor: DEKTY,Solar,4.9,6.4,SunVest Solar,In Construction,83.65,,Assumed,,N,IL,PJM,41.934706,-88.71142,08/01/2026,2026,41.6,-88.6,0.3527641178408033
AES Bend Solar I: BEND1,Solar,2.0,2.6,AES,In Construction,84.0,,Assumed,,N,IL,PJM,42.336378,-89.08286,04/01/2026,2026,42.5,-89.5,0.4480825130308052
AES Bend Solar II: BEND2,Solar,1.9,2.5,AES,In Construction,84.0,,Assumed,,N,IL,PJM,42.33787,-89.08264,04/01/2026,2026,42.5,-89.5,0.4477449123105712
Raymond Solar WI: 20242,Solar,6.0,7.8,Wisconsin Electric Power Co,Operating,51.93,,Assumed,,N,WI,MISO,42.762565,-88.05788,02/01/2025,2025,42.5,-87.7,0.4438676307470473
Grinnell Customer Hosted Solar: PV1,Solar,5.0,6.5,Interstate Power and Light Co,In Construction,55.42,,Assumed,,N,IA,MISO,41.7529,-92.74889,12/01/2025,2025,41.6,-93.1,0.3829577549808758
NY FONDA 182 BOSHART RD - Montgomery 1: 21601,Solar,5.0,6.5,NY CDG Montgomery 1 LLC,Operating,127.31,,Assumed,,N,NY,NYISO,42.965485,-74.37945,07/01/2025,2025,43.4,-74.2,0.47011231394742137
Vermilion Solar I: VERM1,Solar,1.9,2.5,AES,In Construction,83.84,,Assumed,,N,IL,PJM,40.858134,-88.60202,04/01/2026,2026,40.7,-88.6,0.1581469011899981
Caledonia Solar WI: 20241,Solar,6.0,7.8,Wisconsin Electric Power Co,Operating,51.91,,Assumed,,N,WI,MISO,42.797719,-87.96506,04/01/2025,2025,42.5,-87.7,0.39861435819723773
Janesville Community Solar: PV1,Solar,2.3,3.0,Wisconsin Power & Light Co,Operating,51.8,,Assumed,,N,WI,MISO,42.723717,-89.02271,04/01/2025,2025,42.5,-88.6,0.47826043134364365
Tubolino CSG: TUBOL,Solar,5.0,6.5,AES,Operating,124.46,,Assumed,,N,NY,NYISO,43.803688,-76.03003,02/01/2025,2025,43.4,-76.0,0.4048034118482721
MD BALTIMORE 4851 HOLABIRD AVE: 21376,Solar,1.8,2.3,PFMD LL Baltimore LLC,Operating,81.13,,Assumed,,N,MD,PJM,39.269522,-76.55351,07/01/2025,2025,38.9,-76.9,0.5065588105876795
Kingstree West 115: SOLAR,Solar,74.9,97.4,Inkga Group,In Construction,54.97,,Assumed,,N,SC,Non-ISO,33.693976,-79.95404,08/01/2026,2026,33.5,-79.6,0.40369668090784216
SV CSG Bishop 1: BSHP1,Solar,2.0,2.6,SunVest Solar,In Construction,76.3,,Assumed,,N,IL,MISO,37.79441,-89.04892,04/01/2026,2026,38.0,-88.6,0.49375744500716273
IL Joliet 1101 Cherry Hl Rd: 19581,Solar,4.0,5.2,Catalyze,In Construction,83.95,,Assumed,,N,IL,PJM,41.507951,-88.02602,04/01/2026,2026,41.6,-87.7,0.33876549234094133
IL Rochelle 975 S. Caron Rd: 19578,Solar,1.5,2.0,Catalyze,Operating,83.73,,Assumed,,N,IL,PJM,41.909729,-89.04429,06/01/2025,2025,41.6,-88.6,0.541595474077292
SV CSG Plato Solar 1: PLATO,Solar,4.3,5.6,SunVest Solar,Operating,83.91,,Assumed,,N,IL,PJM,42.039337,-88.42313,08/01/2025,2025,41.6,-88.6,0.47360320572078
Pistachio Road 1726-WD: TWISS,Solar,4.8,6.2,Russell Pacific LLC,In Construction,57.93,,Assumed,,N,CA,CAISO,35.70789,-119.8917,06/01/2026,2026,35.3,-120.1,0.457999063426989
