hail_lat,hail_lon,state,Year,DC Capacity (MW)
33.5,-99.4,Texas,2026,99.04089277666
26.3,-96.7,Texas,2027,85.23969544309536
26.3,-97.6,Texas,2027,85.23969544309536
26.3,-98.5,Texas,2027,85.23969544309536
27.2,-96.7,Texas,2027,85.23969544309536
27.2,-97.6,Texas,2027,85.23969544309536
27.2,-98.5,Texas,2027,85.23969544309536
27.2,-99.4,Texas,2027,85.23969544309536
28.1,-94.9,Texas,2027,85.23969544309536
28.1,-95.8,Texas,2027,85.23969544309536
28.1,-96.7,Texas,2027,85.23969544309536
28.1,-97.6,Texas,2027,85.23969544309536
28.1,-98.5,Texas,2027,85.23969544309536
28.1,-99.4,Texas,2027,85.23969544309536
29.0,-100.3,Texas,2027,85.23969544309536
29.0,-94.9,Texas,2027,85.23969544309536
29.0,-95.8,Texas,2027,85.23969544309536
29.0,-96.7,Texas,2027,85.23969544309536
29.0,-97.6,Texas,2027,85.23969544309536
29.0,-98.5,Texas,2027,85.23969544309536
29.0,-99.4,Texas,2027,85.23969544309536
29.9,-100.3,Texas,2027,85.23969544309536
29.9,-101.2,Texas,2027,85.23969544309536
29.9,-102.1,Texas,2027,85.23969544309536
29.9,-103.0,Texas,2027,85.23969544309536
29.9,-103.9,Texas,2027,85.23969544309536
29.9,-94.9,Texas,2027,85.23969544309536
29.9,-95.8,Texas,2027,85.23969544309536
29.9,-96.7,Texas,2027,85.23969544309536
29.9,-97.6,Texas,2027,85.23969544309536
29.9,-98.5,Texas,2027,85.23969544309536
29.9,-99.4,Texas,2027,85.23969544309536
30.8,-100.3,Texas,2027,85.23969544309536
30.8,-101.2,Texas,2027,85.23969544309536
30.8,-102.1,Texas,2027,85.23969544309536
30.8,-103.0,Texas,2027,85.23969544309536
30.8,-103.9,Texas,2027,85.23969544309536
30.8,-104.8,Texas,2027,85.23969544309536
30.8,-105.7,Texas,2027,85.23969544309536
30.8,-94.9,Texas,2027,85.23969544309536
30.8,-95.8,Texas,2027,85.23969544309536
30.8,-96.7,Texas,2027,85.23969544309536
30.8,-97.6,Texas,2027,85.23969544309536
30.8,-98.5,Texas,2027,85.23969544309536
30.8,-99.4,Texas,2027,85.23969544309536
31.7,-100.3,Texas,2027,85.23969544309536
31.7,-101.2,Texas,2027,85.23969544309536
31.7,-102.1,Texas,2027,85.23969544309536
31.7,-94.9,Texas,2027,85.23969544309536
31.7,-95.8,Texas,2027,85.23969544309536
31.7,-96.7,Texas,2027,85.23969544309536
31.7,-97.6,Texas,2027,85.23969544309536
31.7,-98.5,Texas,2027,85.23969544309536
31.7,-99.4,Texas,2027,85.23969544309536
32.6,-100.3,Texas,2027,85.23969544309536
32.6,-101.2,Texas,2027,85.23969544309536
32.6,-102.1,Texas,2027,85.23969544309536
32.6,-94.9,Texas,2027,85.23969544309536
32.6,-95.8,Texas,2027,85.23969544309536
32.6,-96.7,Texas,2027,85.23969544309536
32.6,-97.6,Texas,2027,85.23969544309536
32.6,-98.5,Texas,2027,85.23969544309536
32.6,-99.4,Texas,2027,85.23969544309536
33.5,-100.3,Texas,2027,85.23969544309536
33.5,-101.2,Texas,2027,85.23969544309536
33.5,-102.1,Texas,2027,85.23969544309536
33.5,-94.9,Texas,2027,85.23969544309536
33.5,-95.8,Texas,2027,85.23969544309536
33.5,-96.7,Texas,2027,85.23969544309536
33.5,-97.6,Texas,2027,85.23969544309536
33.5,-98.5,Texas,2027,85.23969544309536
33.5,-99.4,Texas,2027,85.23969544309536
26.3,-96.7,Texas,2028,75.61341124162408
26.3,-97.6,Texas,2028,75.61341124162408
26.3,-98.5,Texas,2028,75.61341124162408
27.2,-96.7,Texas,2028,75.61341124162408
27.2,-97.6,Texas,2028,75.61341124162408
27.2,-98.5,Texas,2028,75.61341124162408
27.2,-99.4,Texas,2028,75.61341124162408
28.1,-94.9,Texas,2028,75.61341124162408
28.1,-95.8,Texas,2028,75.61341124162408
28.1,-96.7,Texas,2028,75.61341124162408
28.1,-97.6,Texas,2028,75.61341124162408
28.1,-98.5,Texas,2028,75.61341124162408
28.1,-99.4,Texas,2028,75.61341124162408
29.0,-100.3,Texas,2028,75.61341124162408
29.0,-94.9,Texas,2028,75.61341124162408
29.0,-95.8,Texas,2028,75.61341124162408
29.0,-96.7,Texas,2028,75.61341124162408
29.0,-97.6,Texas,2028,75.61341124162408
29.0,-98.5,Texas,2028,75.61341124162408
29.0,-99.4,Texas,2028,75.61341124162408
29.9,-100.3,Texas,2028,75.61341124162408
29.9,-101.2,Texas,2028,75.61341124162408
29.9,-102.1,Texas,2028,75.61341124162408
29.9,-103.0,Texas,2028,75.61341124162408
29.9,-103.9,Texas,2028,75.61341124162408
29.9,-94.9,Texas,2028,75.61341124162408
29.9,-95.8,Texas,2028,75.61341124162408
29.9,-96.7,Texas,2028,75.61341124162408
29.9,-97.6,Texas,2028,75.61341124162408
29.9,-98.5,Texas,2028,75.61341124162408
29.9,-99.4,Texas,2028,75.61341124162408
30.8,-100.3,Texas,2028,75.61341124162408
30.8,-101.2,Texas,2028,75.61341124162408
30.8,-102.1,Texas,2028,75.61341124162408
30.8,-103.0,Texas,2028,75.61341124162408
30.8,-103.9,Texas,2028,75.61341124162408
30.8,-104.8,Texas,2028,75.61341124162408
30.8,-105.7,Texas,2028,75.61341124162408
30.8,-94.9,Texas,2028,75.61341124162408
30.8,-95.8,Texas,2028,75.61341124162408
30.8,-96.7,Texas,2028,75.61341124162408
30.8,-97.6,Texas,2028,75.61341124162408
30.8,-98.5,Texas,2028,75.61341124162408
30.8,-99.4,Texas,2028,75.61341124162408
31.7,-100.3,Texas,2028,75.61341124162408
31.7,-101.2,Texas,2028,75.61341124162408
31.7,-102.1,Texas,2028,75.61341124162408
31.7,-94.9,Texas,2028,75.61341124162408
31.7,-95.8,Texas,2028,75.61341124162408
31.7,-96.7,Texas,2028,75.61341124162408
31.7,-97.6,Texas,2028,75.61341124162408
31.7,-98.5,Texas,2028,75.61341124162408
31.7,-99.4,Texas,2028,75.61341124162408
32.6,-100.3,Texas,2028,75.61341124162408
32.6,-101.2,Texas,2028,75.61341124162408
32.6,-102.1,Texas,2028,75.61341124162408
32.6,-94.9,Texas,2028,75.61341124162408
32.6,-95.8,Texas,2028,75.61341124162408
32.6,-96.7,Texas,2028,75.61341124162408
32.6,-97.6,Texas,2028,75.61341124162408
32.6,-98.5,Texas,2028,75.61341124162408
32.6,-99.4,Texas,2028,75.61341124162408
33.5,-100.3,Texas,2028,75.61341124162408
33.5,-101.2,Texas,2028,75.61341124162408
33.5,-102.1,Texas,2028,75.61341124162408
33.5,-94.9,Texas,2028,75.61341124162408
33.5,-95.8,Texas,2028,75.61341124162408
33.5,-96.7,Texas,2028,75.61341124162408
33.5,-97.6,Texas,2028,75.61341124162408
33.5,-98.5,Texas,2028,75.61341124162408
33.5,-99.4,Texas,2028,75.61341124162408
26.3,-96.7,Texas,2029,81.61639817025701
26.3,-97.6,Texas,2029,81.61639817025701
26.3,-98.5,Texas,2029,81.61639817025701
27.2,-96.7,Texas,2029,81.61639817025701
27.2,-97.6,Texas,2029,81.61639817025701
27.2,-98.5,Texas,2029,81.61639817025701
27.2,-99.4,Texas,2029,81.61639817025701
28.1,-94.9,Texas,2029,81.61639817025701
28.1,-95.8,Texas,2029,81.61639817025701
28.1,-96.7,Texas,2029,81.61639817025701
28.1,-97.6,Texas,2029,81.61639817025701
28.1,-98.5,Texas,2029,81.61639817025701
28.1,-99.4,Texas,2029,81.61639817025701
29.0,-100.3,Texas,2029,81.61639817025701
29.0,-94.9,Texas,2029,81.61639817025701
29.0,-95.8,Texas,2029,81.61639817025701
29.0,-96.7,Texas,2029,81.61639817025701
29.0,-97.6,Texas,2029,81.61639817025701
29.0,-98.5,Texas,2029,81.61639817025701
29.0,-99.4,Texas,2029,81.61639817025701
29.9,-100.3,Texas,2029,81.61639817025701
29.9,-101.2,Texas,2029,81.61639817025701
29.9,-102.1,Texas,2029,81.61639817025701
29.9,-103.0,Texas,2029,81.61639817025701
29.9,-103.9,Texas,2029,81.61639817025701
29.9,-94.9,Texas,2029,81.61639817025701
29.9,-95.8,Texas,2029,81.61639817025701
29.9,-96.7,Texas,2029,81.61639817025701
29.9,-97.6,Texas,2029,81.61639817025701
29.9,-98.5,Texas,2029,81.61639817025701
29.9,-99.4,Texas,2029,81.61639817025701
30.8,-100.3,Texas,2029,81.61639817025701
30.8,-101.2,Texas,2029,81.61639817025701
30.8,-102.1,Texas,2029,81.61639817025701
30.8,-103.0,Texas,2029,81.61639817025701
30.8,-103.9,Texas,2029,81.61639817025701
30.8,-104.8,Texas,2029,81.61639817025701
30.8,-105.7,Texas,2029,81.61639817025701
30.8,-94.9,Texas,2029,81.61639817025701
30.8,-95.8,Texas,2029,81.61639817025701
30.8,-96.7,Texas,2029,81.61639817025701
30.8,-97.6,Texas,2029,81.61639817025701
30.8,-98.5,Texas,2029,81.61639817025701
30.8,-99.4,Texas,2029,81.61639817025701
31.7,-100.3,Texas,2029,81.61639817025701
31.7,-101.2,Texas,2029,81.61639817025701
31.7,-102.1,Texas,2029,81.61639817025701
31.7,-94.9,Texas,2029,81.61639817025701
31.7,-95.8,Texas,2029,81.61639817025701
31.7,-96.7,Texas,2029,81.61639817025701
31.7,-97.6,Texas,2029,81.61639817025701
31.7,-98.5,Texas,2029,81.61639817025701
31.7,-99.4,Texas,2029,81.61639817025701
32.6,-100.3,Texas,2029,81.61639817025701
32.6,-101.2,Texas,2029,81.61639817025701
32.6,-102.1,Texas,2029,81.61639817025701
32.6,-94.9,Texas,2029,81.61639817025701
32.6,-95.8,Texas,2029,81.61639817025701
32.6,-96.7,Texas,2029,81.61639817025701
32.6,-97.6,Texas,2029,81.61639817025701
32.6,-98.5,Texas,2029,81.61639817025701
32.6,-99.4,Texas,2029,81.61639817025701
33.5,-100.3,Texas,2029,81.61639817025701
33.5,-101.2,Texas,2029,81.61639817025701
33.5,-102.1,Texas,2029,81.61639817025701
33.5,-94.9,Texas,2029,81.61639817025701
33.5,-95.8,Texas,2029,81.61639817025701
33.5,-96.7,Texas,2029,81.61639817025701
33.5,-97.6,Texas,2029,81.61639817025701
33.5,-98.5,Texas,2029,81.61639817025701
33.5,-99.4,Texas,2029,81.61639817025701
26.3,-96.7,Texas,2030,89.8359690428663
26.3,-97.6,Texas,2030,89.8359690428663
26.3,-98.5,Texas,2030,89.8359690428663
27.2,-96.7,Texas,2030,89.8359690428663
27.2,-97.6,Texas,2030,89.8359690428663
27.2,-98.5,Texas,2030,89.8359690428663
27.2,-99.4,Texas,2030,89.8359690428663
28.1,-94.9,Texas,2030,89.8359690428663
28.1,-95.8,Texas,2030,89.8359690428663
28.1,-96.7,Texas,2030,89.8359690428663
28.1,-97.6,Texas,2030,89.8359690428663
28.1,-98.5,Texas,2030,89.8359690428663
28.1,-99.4,Texas,2030,89.8359690428663
29.0,-100.3,Texas,2030,89.8359690428663
29.0,-94.9,Texas,2030,89.8359690428663
29.0,-95.8,Texas,2030,89.8359690428663
29.0,-96.7,Texas,2030,89.8359690428663
29.0,-97.6,Texas,2030,89.8359690428663
29.0,-98.5,Texas,2030,89.8359690428663
29.0,-99.4,Texas,2030,89.8359690428663
29.9,-100.3,Texas,2030,89.8359690428663
29.9,-101.2,Texas,2030,89.8359690428663
29.9,-102.1,Texas,2030,89.8359690428663
29.9,-103.0,Texas,2030,89.8359690428663
29.9,-103.9,Texas,2030,89.8359690428663
29.9,-94.9,Texas,2030,89.8359690428663
29.9,-95.8,Texas,2030,89.8359690428663
29.9,-96.7,Texas,2030,89.8359690428663
29.9,-97.6,Texas,2030,89.8359690428663
29.9,-98.5,Texas,2030,89.8359690428663
29.9,-99.4,Texas,2030,89.8359690428663
30.8,-100.3,Texas,2030,89.8359690428663
30.8,-101.2,Texas,2030,89.8359690428663
30.8,-102.1,Texas,2030,89.8359690428663
30.8,-103.0,Texas,2030,89.8359690428663
30.8,-103.9,Texas,2030,89.8359690428663
30.8,-104.8,Texas,2030,89.8359690428663
30.8,-105.7,Texas,2030,89.8359690428663
30.8,-94.9,Texas,2030,89.8359690428663
30.8,-95.8,Texas,2030,89.8359690428663
30.8,-96.7,Texas,2030,89.8359690428663
30.8,-97.6,Texas,2030,89.8359690428663
30.8,-98.5,Texas,2030,89.8359690428663
30.8,-99.4,Texas,2030,89.8359690428663
31.7,-100.3,Texas,2030,89.8359690428663
31.7,-101.2,Texas,2030,89.8359690428663
31.7,-102.1,Texas,2030,89.8359690428663
31.7,-94.9,Texas,2030,89.8359690428663
31.7,-95.8,Texas,2030,89.8359690428663
31.7,-96.7,Texas,2030,89.8359690428663
31.7,-97.6,Texas,2030,89.8359690428663
31.7,-98.5,Texas,2030,89.8359690428663
31.7,-99.4,Texas,2030,89.8359690428663
32.6,-100.3,Texas,2030,89.8359690428663
32.6,-101.2,Texas,2030,89.8359690428663
32.6,-102.1,Texas,2030,89.8359690428663
32.6,-94.9,Texas,2030,89.8359690428663
32.6,-95.8,Texas,2030,89.8359690428663
32.6,-96.7,Texas,2030,89.8359690428663
32.6,-97.6,Texas,2030,89.8359690428663
32.6,-98.5,Texas,2030,89.8359690428663
32.6,-99.4,Texas,2030,89.8359690428663
33.5,-100.3,Texas,2030,89.8359690428663
33.5,-101.2,Texas,2030,89.8359690428663
33.5,-102.1,Texas,2030,89.8359690428663
33.5,-94.9,Texas,2030,89.8359690428663
33.5,-95.8,Texas,2030,89.8359690428663
33.5,-96.7,Texas,2030,89.8359690428663
33.5,-97.6,Texas,2030,89.8359690428663
33.5,-98.5,Texas,2030,89.8359690428663
33.5,-99.4,Texas,2030,89.8359690428663
26.3,-96.7,Texas,2031,82.9176740378526
26.3,-97.6,Texas,2031,82.9176740378526
26.3,-98.5,Texas,2031,82.9176740378526
27.2,-96.7,Texas,2031,82.9176740378526
27.2,-97.6,Texas,2031,82.9176740378526
27.2,-98.5,Texas,2031,82.9176740378526
27.2,-99.4,Texas,2031,82.9176740378526
28.1,-94.9,Texas,2031,82.9176740378526
28.1,-95.8,Texas,2031,82.9176740378526
28.1,-96.7,Texas,2031,82.9176740378526
28.1,-97.6,Texas,2031,82.9176740378526
28.1,-98.5,Texas,2031,82.9176740378526
28.1,-99.4,Texas,2031,82.9176740378526
29.0,-100.3,Texas,2031,82.9176740378526
29.0,-94.9,Texas,2031,82.9176740378526
29.0,-95.8,Texas,2031,82.9176740378526
29.0,-96.7,Texas,2031,82.9176740378526
29.0,-97.6,Texas,2031,82.9176740378526
29.0,-98.5,Texas,2031,82.9176740378526
29.0,-99.4,Texas,2031,82.9176740378526
29.9,-100.3,Texas,2031,82.9176740378526
29.9,-101.2,Texas,2031,82.9176740378526
29.9,-102.1,Texas,2031,82.9176740378526
29.9,-103.0,Texas,2031,82.9176740378526
29.9,-103.9,Texas,2031,82.9176740378526
29.9,-94.9,Texas,2031,82.9176740378526
29.9,-95.8,Texas,2031,82.9176740378526
29.9,-96.7,Texas,2031,82.9176740378526
29.9,-97.6,Texas,2031,82.9176740378526
29.9,-98.5,Texas,2031,82.9176740378526
29.9,-99.4,Texas,2031,82.9176740378526
30.8,-100.3,Texas,2031,82.9176740378526
30.8,-101.2,Texas,2031,82.9176740378526
30.8,-102.1,Texas,2031,82.9176740378526
30.8,-103.0,Texas,2031,82.9176740378526
30.8,-103.9,Texas,2031,82.9176740378526
30.8,-104.8,Texas,2031,82.9176740378526
30.8,-105.7,Texas,2031,82.9176740378526
30.8,-94.9,Texas,2031,82.9176740378526
30.8,-95.8,Texas,2031,82.9176740378526
30.8,-96.7,Texas,2031,82.9176740378526
30.8,-97.6,Texas,2031,82.9176740378526
30.8,-98.5,Texas,2031,82.9176740378526
30.8,-99.4,Texas,2031,82.9176740378526
31.7,-100.3,Texas,2031,82.9176740378526
31.7,-101.2,Texas,2031,82.9176740378526
31.7,-102.1,Texas,2031,82.9176740378526
31.7,-94.9,Texas,2031,82.9176740378526
31.7,-95.8,Texas,2031,82.9176740378526
31.7,-96.7,Texas,2031,82.9176740378526
31.7,-97.6,Texas,2031,82.9176740378526
31.7,-98.5,Texas,2031,82.9176740378526
31.7,-99.4,Texas,2031,82.9176740378526
32.6,-100.3,Texas,2031,82.9176740378526
32.6,-101.2,Texas,2031,82.9176740378526
32.6,-102.1,Texas,2031,82.9176740378526
32.6,-94.9,Texas,2031,82.9176740378526
32.6,-95.8,Texas,2031,82.9176740378526
32.6,-96.7,Texas,2031,82.9176740378526
32.6,-97.6,Texas,2031,82.9176740378526
32.6,-98.5,Texas,2031,82.9176740378526
32.6,-99.4,Texas,2031,82.9176740378526
33.5,-100.3,Texas,2031,82.9176740378526
33.5,-101.2,Texas,2031,82.9176740378526
33.5,-102.1,Texas,2031,82.9176740378526
33.5,-94.9,Texas,2031,82.9176740378526
33.5,-95.8,Texas,2031,82.9176740378526
33.5,-96.7,Texas,2031,82.9176740378526
33.5,-97.6,Texas,2031,82.9176740378526
33.5,-98.5,Texas,2031,82.9176740378526
33.5,-99.4,Texas,2031,82.9176740378526
26.3,-96.7,Texas,2032,85.38152654490237
26.3,-97.6,Texas,2032,85.38152654490237
26.3,-98.5,Texas,2032,85.38152654490237
27.2,-96.7,Texas,2032,85.38152654490237
27.2,-97.6,Texas,2032,85.38152654490237
27.2,-98.5,Texas,2032,85.38152654490237
27.2,-99.4,Texas,2032,85.38152654490237
28.1,-94.9,Texas,2032,85.38152654490237
28.1,-95.8,Texas,2032,85.38152654490237
28.1,-96.7,Texas,2032,85.38152654490237
28.1,-97.6,Texas,2032,85.38152654490237
28.1,-98.5,Texas,2032,85.38152654490237
28.1,-99.4,Texas,2032,85.38152654490237
29.0,-100.3,Texas,2032,85.38152654490237
29.0,-94.9,Texas,2032,85.38152654490237
29.0,-95.8,Texas,2032,85.38152654490237
29.0,-96.7,Texas,2032,85.38152654490237
29.0,-97.6,Texas,2032,85.38152654490237
29.0,-98.5,Texas,2032,85.38152654490237
29.0,-99.4,Texas,2032,85.38152654490237
29.9,-100.3,Texas,2032,85.38152654490237
29.9,-101.2,Texas,2032,85.38152654490237
29.9,-102.1,Texas,2032,85.38152654490237
29.9,-103.0,Texas,2032,85.38152654490237
29.9,-103.9,Texas,2032,85.38152654490237
29.9,-94.9,Texas,2032,85.38152654490237
29.9,-95.8,Texas,2032,85.38152654490237
29.9,-96.7,Texas,2032,85.38152654490237
29.9,-97.6,Texas,2032,85.38152654490237
29.9,-98.5,Texas,2032,85.38152654490237
29.9,-99.4,Texas,2032,85.38152654490237
30.8,-100.3,Texas,2032,85.38152654490237
30.8,-101.2,Texas,2032,85.38152654490237
30.8,-102.1,Texas,2032,85.38152654490237
30.8,-103.0,Texas,2032,85.38152654490237
30.8,-103.9,Texas,2032,85.38152654490237
30.8,-104.8,Texas,2032,85.38152654490237
30.8,-105.7,Texas,2032,85.38152654490237
30.8,-94.9,Texas,2032,85.38152654490237
30.8,-95.8,Texas,2032,85.38152654490237
30.8,-96.7,Texas,2032,85.38152654490237
30.8,-97.6,Texas,2032,85.38152654490237
30.8,-98.5,Texas,2032,85.38152654490237
30.8,-99.4,Texas,2032,85.38152654490237
31.7,-100.3,Texas,2032,85.38152654490237
31.7,-101.2,Texas,2032,85.38152654490237
31.7,-102.1,Texas,2032,85.38152654490237
31.7,-94.9,Texas,2032,85.38152654490237
31.7,-95.8,Texas,2032,85.38152654490237
31.7,-96.7,Texas,2032,85.38152654490237
31.7,-97.6,Texas,2032,85.38152654490237
31.7,-98.5,Texas,2032,85.38152654490237
31.7,-99.4,Texas,2032,85.38152654490237
32.6,-100.3,Texas,2032,85.38152654490237
32.6,-101.2,Texas,2032,85.38152654490237
32.6,-102.1,Texas,2032,85.38152654490237
32.6,-94.9,Texas,2032,85.38152654490237
32.6,-95.8,Texas,2032,85.38152654490237
32.6,-96.7,Texas,2032,85.38152654490237
32.6,-97.6,Texas,2032,85.38152654490237
32.6,-98.5,Texas,2032,85.38152654490237
32.6,-99.4,Texas,2032,85.38152654490237
33.5,-100.3,Texas,2032,85.38152654490237
33.5,-101.2,Texas,2032,85.38152654490237
33.5,-102.1,Texas,2032,85.38152654490237
33.5,-94.9,Texas,2032,85.38152654490237
33.5,-95.8,Texas,2032,85.38152654490237
33.5,-96.7,Texas,2032,85.38152654490237
33.5,-97.6,Texas,2032,85.38152654490237
33.5,-98.5,Texas,2032,85.38152654490237
33.5,-99.4,Texas,2032,85.38152654490237
26.3,-96.7,Texas,2033,92.99852579676777
26.3,-97.6,Texas,2033,92.99852579676777
26.3,-98.5,Texas,2033,92.99852579676777
27.2,-96.7,Texas,2033,92.99852579676777
27.2,-97.6,Texas,2033,92.99852579676777
27.2,-98.5,Texas,2033,92.99852579676777
27.2,-99.4,Texas,2033,92.99852579676777
28.1,-94.9,Texas,2033,92.99852579676777
28.1,-95.8,Texas,2033,92.99852579676777
28.1,-96.7,Texas,2033,92.99852579676777
28.1,-97.6,Texas,2033,92.99852579676777
28.1,-98.5,Texas,2033,92.99852579676777
28.1,-99.4,Texas,2033,92.99852579676777
29.0,-100.3,Texas,2033,92.99852579676777
29.0,-94.9,Texas,2033,92.99852579676777
29.0,-95.8,Texas,2033,92.99852579676777
29.0,-96.7,Texas,2033,92.99852579676777
29.0,-97.6,Texas,2033,92.99852579676777
29.0,-98.5,Texas,2033,92.99852579676777
29.0,-99.4,Texas,2033,92.99852579676777
29.9,-100.3,Texas,2033,92.99852579676777
29.9,-101.2,Texas,2033,92.99852579676777
29.9,-102.1,Texas,2033,92.99852579676777
29.9,-103.0,Texas,2033,92.99852579676777
29.9,-103.9,Texas,2033,92.99852579676777
29.9,-94.9,Texas,2033,92.99852579676777
29.9,-95.8,Texas,2033,92.99852579676777
29.9,-96.7,Texas,2033,92.99852579676777
29.9,-97.6,Texas,2033,92.99852579676777
29.9,-98.5,Texas,2033,92.99852579676777
29.9,-99.4,Texas,2033,92.99852579676777
30.8,-100.3,Texas,2033,92.99852579676777
30.8,-101.2,Texas,2033,92.99852579676777
30.8,-102.1,Texas,2033,92.99852579676777
30.8,-103.0,Texas,2033,92.99852579676777
30.8,-103.9,Texas,2033,92.99852579676777
30.8,-104.8,Texas,2033,92.99852579676777
30.8,-105.7,Texas,2033,92.99852579676777
30.8,-94.9,Texas,2033,92.99852579676777
30.8,-95.8,Texas,2033,92.99852579676777
30.8,-96.7,Texas,2033,92.99852579676777
30.8,-97.6,Texas,2033,92.99852579676777
30.8,-98.5,Texas,2033,92.99852579676777
30.8,-99.4,Texas,2033,92.99852579676777
31.7,-100.3,Texas,2033,92.99852579676777
31.7,-101.2,Texas,2033,92.99852579676777
31.7,-102.1,Texas,2033,92.99852579676777
31.7,-94.9,Texas,2033,92.99852579676777
31.7,-95.8,Texas,2033,92.99852579676777
31.7,-96.7,Texas,2033,92.99852579676777
31.7,-97.6,Texas,2033,92.99852579676777
31.7,-98.5,Texas,2033,92.99852579676777
31.7,-99.4,Texas,2033,92.99852579676777
32.6,-100.3,Texas,2033,92.99852579676777
32.6,-101.2,Texas,2033,92.99852579676777
32.6,-102.1,Texas,2033,92.99852579676777
32.6,-94.9,Texas,2033,92.99852579676777
32.6,-95.8,Texas,2033,92.99852579676777
32.6,-96.7,Texas,2033,92.99852579676777
32.6,-97.6,Texas,2033,92.99852579676777
32.6,-98.5,Texas,2033,92.99852579676777
32.6,-99.4,Texas,2033,92.99852579676777
33.5,-100.3,Texas,2033,92.99852579676777
33.5,-101.2,Texas,2033,92.99852579676777
33.5,-102.1,Texas,2033,92.99852579676777
33.5,-94.9,Texas,2033,92.99852579676777
33.5,-95.8,Texas,2033,92.99852579676777
33.5,-96.7,Texas,2033,92.99852579676777
33.5,-97.6,Texas,2033,92.99852579676777
33.5,-98.5,Texas,2033,92.99852579676777
33.5,-99.4,Texas,2033,92.99852579676777
26.3,-96.7,Texas,2034,99.2070743444078
26.3,-97.6,Texas,2034,99.2070743444078
26.3,-98.5,Texas,2034,99.2070743444078
27.2,-96.7,Texas,2034,99.2070743444078
27.2,-97.6,Texas,2034,99.2070743444078
27.2,-98.5,Texas,2034,99.2070743444078
27.2,-99.4,Texas,2034,99.2070743444078
28.1,-94.9,Texas,2034,99.2070743444078
28.1,-95.8,Texas,2034,99.2070743444078
28.1,-96.7,Texas,2034,99.2070743444078
28.1,-97.6,Texas,2034,99.2070743444078
28.1,-98.5,Texas,2034,99.2070743444078
28.1,-99.4,Texas,2034,99.2070743444078
29.0,-100.3,Texas,2034,99.2070743444078
29.0,-94.9,Texas,2034,99.2070743444078
29.0,-95.8,Texas,2034,99.2070743444078
29.0,-96.7,Texas,2034,99.2070743444078
29.0,-97.6,Texas,2034,99.2070743444078
29.0,-98.5,Texas,2034,99.2070743444078
29.0,-99.4,Texas,2034,99.2070743444078
29.9,-100.3,Texas,2034,99.2070743444078
29.9,-101.2,Texas,2034,99.2070743444078
29.9,-102.1,Texas,2034,99.2070743444078
29.9,-103.0,Texas,2034,99.2070743444078
29.9,-103.9,Texas,2034,99.2070743444078
29.9,-94.9,Texas,2034,99.2070743444078
29.9,-95.8,Texas,2034,99.2070743444078
29.9,-96.7,Texas,2034,99.2070743444078
29.9,-97.6,Texas,2034,99.2070743444078
29.9,-98.5,Texas,2034,99.2070743444078
29.9,-99.4,Texas,2034,99.2070743444078
30.8,-100.3,Texas,2034,99.2070743444078
30.8,-101.2,Texas,2034,99.2070743444078
30.8,-102.1,Texas,2034,99.2070743444078
30.8,-103.0,Texas,2034,99.2070743444078
30.8,-103.9,Texas,2034,99.2070743444078
30.8,-104.8,Texas,2034,99.2070743444078
30.8,-105.7,Texas,2034,99.2070743444078
30.8,-94.9,Texas,2034,99.2070743444078
30.8,-95.8,Texas,2034,99.2070743444078
30.8,-96.7,Texas,2034,99.2070743444078
30.8,-97.6,Texas,2034,99.2070743444078
30.8,-98.5,Texas,2034,99.2070743444078
30.8,-99.4,Texas,2034,99.2070743444078
31.7,-100.3,Texas,2034,99.2070743444078
31.7,-101.2,Texas,2034,99.2070743444078
31.7,-102.1,Texas,2034,99.2070743444078
31.7,-94.9,Texas,2034,99.2070743444078
31.7,-95.8,Texas,2034,99.2070743444078
31.7,-96.7,Texas,2034,99.2070743444078
31.7,-97.6,Texas,2034,99.2070743444078
31.7,-98.5,Texas,2034,99.2070743444078
31.7,-99.4,Texas,2034,99.2070743444078
32.6,-100.3,Texas,2034,99.2070743444078
32.6,-101.2,Texas,2034,99.2070743444078
32.6,-102.1,Texas,2034,99.2070743444078
32.6,-94.9,Texas,2034,99.2070743444078
32.6,-95.8,Texas,2034,99.2070743444078
32.6,-96.7,Texas,2034,99.2070743444078
32.6,-97.6,Texas,2034,99.2070743444078
32.6,-98.5,Texas,2034,99.2070743444078
32.6,-99.4,Texas,2034,99.2070743444078
33.5,-100.3,Texas,2034,99.2070743444078
33.5,-101.2,Texas,2034,99.2070743444078
33.5,-102.1,Texas,2034,99.2070743444078
33.5,-94.9,Texas,2034,99.2070743444078
33.5,-95.8,Texas,2034,99.2070743444078
33.5,-96.7,Texas,2034,99.2070743444078
33.5,-97.6,Texas,2034,99.2070743444078
33.5,-98.5,Texas,2034,99.2070743444078
33.5,-99.4,Texas,2034,99.2070743444078
26.3,-96.7,Texas,2035,103.01557397034048
26.3,-97.6,Texas,2035,103.01557397034048
26.3,-98.5,Texas,2035,103.01557397034048
27.2,-96.7,Texas,2035,103.01557397034048
27.2,-97.6,Texas,2035,103.01557397034048
27.2,-98.5,Texas,2035,103.01557397034048
27.2,-99.4,Texas,2035,103.01557397034048
28.1,-94.9,Texas,2035,103.01557397034048
28.1,-95.8,Texas,2035,103.01557397034048
28.1,-96.7,Texas,2035,103.01557397034048
28.1,-97.6,Texas,2035,103.01557397034048
28.1,-98.5,Texas,2035,103.01557397034048
28.1,-99.4,Texas,2035,103.01557397034048
